Parameter,Row,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Slot6,Slot7,Slot8,Slot9,Slot10,Slot11,Slot12,Slot13,Slot14,Slot15
AddBuys,45,,,,,,,,,,,-393352.07773769984,,,,,
AddBuys,46,,,,,,,,,,,0.0,,,,,
AddBuys,47,,,,,,,,,,,-378837.32274,,,,,
AddBuys,48,,,,,,,,,,,-3140944.878959999,,,,,
AddBuys,49,,,,,,,,,,,-202274.54999999996,,,,,
AddBuys,50,,,,,,,,,,,-150250.362885,,,,,
AddBuys,51,,,,,,,,,,,-659522.01042,,,,,
AddBuys,52,,,,,,,,,,,-218535.81965999995,,,,,
AddBuys,53,,,,,,,,,,,-176696.74724439246,,,,,
AddBuys,54,,,,,,,,,,,-86182.578621,,,,,
AddBuys,55,,,,,,,,,,,-886157.8354799999,,,,,
AddBuys,56,,,,,,,,,,,-513591.876,,,,,
AddBuys,57,,,,,,,,,,,-606865.55868,,,,,
AddBuys,58,,,,,,,,,,,0.0,,,,,
AddBuys,59,,,,,,,,,,,-1196761.7113199998,,,,,
AddBuys,60,,,,,,,,,,,-617226.67773,,,,,
AddBuys,61,,,,,,,,,,,-1558077.9975,,,,,
AddBuys,62,,,,,,,,,,,-1491214.8772098,,,,,
AddBuys,63,,,,,,,,,,,-88429.33002600001,,,,,
AddBuys,64,,,,,,,,,,,-812744.3153160001,,,,,
AddBuys,65,,,,,,,,,,,-1824294.7250334,,,,,
AddBuys,66,,,,,,,,,,,-1667479.3934939997,,,,,
AddBuys,67,,,,,,,,,,,-576569.6134919999,,,,,
AddBuys,68,,,,,,,,,,,-515008.95083999995,,,,,
AddBuys,69,,,,,,,,,,,-888343.8543899999,,,,,
AddBuys,70,,,,,,,,,,,-295085.23199999996,,,,,
AddBuys,71,,,,,,,,,,,-716686.7693615999,,,,,
AddBuys,72,,,,,,,,,,,-478033.21323,,,,,
AddBuys,73,,,,,,,,,,,-856008.0132263999,,,,,
AddBuys,74,,,,,,,,,,,-344184.5481714,,,,,
AddBuys,75,,,,,,,,,,,-483604.1099999999,,,,,
AddBuys,76,,,,,,,,,,,-391093.626492,,,,,
AddBuys,77,,,,,,,,,,,-719989.5182399999,,,,,
AddBuys,78,,,,,,,,,,,-411412.28801400005,,,,,
AddBuys,79,,,,,,,,,,,-84588.96095999997,,,,,
AddBuys,80,,,,,,,,,,,-541944.6821280001,,,,,
AddBuys,81,,,,,,,,,,,-1406761.8166746,,,,,
AddBuys,82,,,,,,,,,,,-46285.750872000004,,,,,
AddBuys,83,,,,,,,,,,,-556229.27084526,,,,,
AddBuys,84,,,,,,,,,,,-162026.97767999998,,,,,
AddBuys,85,,,,,,,,,,,-498582.77954759996,,,,,
AddBuys,86,,,,,,,,,,,-184366.66022999998,,,,,
AddBuys,87,,,,,,,,,,,-233194.734,,,,,
AddBuys,88,,,,,,,,,,,-249918.13207800002,,,,,
AddBuys,89,,,,,,,,,,,-642180.7400400001,,,,,
AddBuys,90,,,,,,,,,,,-1168072.5148451999,,,,,
AddBuys,91,,,,,,,,,,,-64642.634999999995,,,,,
AddBuys,92,,,,,,,,,,,0.0,,,,,
AddBuys,93,,,,,,,,,,,0.0,,,,,
AddBuys,94,,,,,,,,,,,-500575.66060139996,,,,,
AddCash,1,,,,,,,,,,,-1014391.1448469998,,,,,
AddCash,2,,,,,,,,,,,0.0,,,,,
AddCash,3,,,,,,,,,,,-182929.63510189817,,,,,
AddCash,4,,,,,,,,,,,-1436667.3817719994,,,,,
AddCash,5,,,,,,,,,,,-93961.06774649955,,,,,
AddCash,6,,,,,,,,,,,-450142.3925859994,,,,,
AddCash,7,,,,,,,,,,,-241294.08823957917,,,,,
AddCash,8,,,,,,,,,,,0.0,,,,,
AddCash,9,,,,,,,,,,,-17939.921440999988,,,,,
AddCash,10,,,,,,,,,,,0.0,,,,,
AddCash,11,,,,,,,,,,,0.0,,,,,
AddCash,12,,,,,,,,,,,0.0,,,,,
AddCash,13,,,,,,,,,,,0.0,,,,,
AddCash,14,,,,,,,,,,,-99841.9507000001,,,,,
AddCash,15,,,,,,,,,,,-34463.322398799995,,,,,
AddCash,16,,,,,,,,,,,-207112.04373920002,,,,,
AddCash,17,,,,,,,,,,,0.0,,,,,
AddCash,18,,,,,,,,,,,-10217.681134200044,,,,,
AddCash,19,,,,,,,,,,,0.0,,,,,
AddCash,20,,,,,,,,,,,-426402.58491595095,,,,,
AddCash,21,,,,,,,,,,,0.0,,,,,
AddCash,22,,,,,,,,,,,0.0,,,,,
AddCash,23,,,,,,,,,,,-173071.9514592,,,,,
AddCash,24,,,,,,,,,,,0.0,,,,,
AddCash,25,,,,,,,,,,,0.0,,,,,
AddCash,26,,,,,,,,,,,0.0,,,,,
AddCash,27,,,,,,,,,,,0.0,,,,,
AddCash,28,,,,,,,,,,,-648804.3359399998,,,,,
AddCash,29,,,,,,,,,,,0.0,,,,,
AddCash,30,,,,,,,,,,,0.0,,,,,
AddCash,31,,,,,,,,,,,0.0,,,,,
AddCash,32,,,,,,,,,,,-1657106.347441999,,,,,
AddCash,33,,,,,,,,,,,-61433.05934375999,,,,,
AddCash,34,,,,,,,,,,,0.0,,,,,
AddCash,35,,,,,,,,,,,0.0,,,,,
AddCash,36,,,,,,,,,,,0.0,,,,,
AddCash,37,,,,,,,,,,,-5095.741057800002,,,,,
AddCash,38,,,,,,,,,,,0.0,,,,,
AddCash,39,,,,,,,,,,,0.0,,,,,
AddCash,40,,,,,,,,,,,-736833.346045,,,,,
AddCash,41,,,,,,,,,,,-124149.89688800002,,,,,
AddCash,42,,,,,,,,,,,0.0,,,,,
AddCash,43,,,,,,,,,,,0.0,,,,,
AddCash,44,,,,,,,,,,,-189257.95840280014,,,,,
AddCash,45,,,,,,,,,,,-106555.87216840012,,,,,
AddCash,46,,,,,,,,,,,0.0,,,,,
AddCash,47,,,,,,,,,,,0.0,,,,,
AddCash,48,,,,,,,,,,,0.0,,,,,
AddCash,49,,,,,,,,,,,0.0,,,,,
AddCash,50,,,,,,,,,,,-21319.556825000014,,,,,
AddCash,51,,,,,,,,,,,0.0,,,,,
AddCash,52,,,,,,,,,,,-77917.67987999998,,,,,
AddCash,53,,,,,,,,,,,-176696.74724439246,,,,,
AddCash,54,,,,,,,,,,,0.0,,,,,
AddCash,55,,,,,,,,,,,-412520.09973039996,,,,,
AddCash,56,,,,,,,,,,,0.0,,,,,
AddCash,57,,,,,,,,,,,-196406.95498280012,,,,,
AddCash,58,,,,,,,,,,,0.0,,,,,
AddCash,59,,,,,,,,,,,0.0,,,,,
AddCash,60,,,,,,,,,,,-72980.30698999997,,,,,
AddCash,61,,,,,,,,,,,0.0,,,,,
AddCash,62,,,,,,,,,,,-61777.76189380005,,,,,
AddCash,63,,,,,,,,,,,-13800.03201000001,,,,,
AddCash,64,,,,,,,,,,,-62470.013575999954,,,,,
AddCash,65,,,,,,,,,,,0.0,,,,,
AddCash,66,,,,,,,,,,,0.0,,,,,
AddCash,67,,,,,,,,,,,-342016.04249200004,,,,,
AddCash,68,,,,,,,,,,,0.0,,,,,
AddCash,69,,,,,,,,,,,0.0,,,,,
AddCash,70,,,,,,,,,,,0.0,,,,,
AddCash,71,,,,,,,,,,,-104715.82153360001,,,,,
AddCash,72,,,,,,,,,,,-234465.48014600005,,,,,
AddCash,73,,,,,,,,,,,0.0,,,,,
AddCash,74,,,,,,,,,,,-28610.188350599965,,,,,
AddCash,75,,,,,,,,,,,0.0,,,,,
AddCash,76,,,,,,,,,,,0.0,,,,,
AddCash,77,,,,,,,,,,,0.0,,,,,
AddCash,78,,,,,,,,,,,0.0,,,,,
AddCash,79,,,,,,,,,,,-84588.96096000003,,,,,
AddCash,80,,,,,,,,,,,0.0,,,,,
AddCash,81,,,,,,,,,,,-30911.27308259999,,,,,
AddCash,82,,,,,,,,,,,0.0,,,,,
AddCash,83,,,,,,,,,,,0.0,,,,,
AddCash,84,,,,,,,,,,,0.0,,,,,
AddCash,85,,,,,,,,,,,-157882.9083476,,,,,
AddCash,86,,,,,,,,,,,0.0,,,,,
AddCash,87,,,,,,,,,,,0.0,,,,,
AddCash,88,,,,,,,,,,,0.0,,,,,
AddCash,89,,,,,,,,,,,-92444.77943999995,,,,,
AddCash,90,,,,,,,,,,,0.0,,,,,
AddCash,91,,,,,,,,,,,-64642.634999999995,,,,,
AddCash,92,,,,,,,,,,,0.0,,,,,
AddCash,93,,,,,,,,,,,0.0,,,,,
AddCash,94,,,,,,,,,,,0.0,,,,,
AddValue,1,,,,,,,,,,,2059430.2799999998,,,,,
AddValue,2,,,,,,,,,,,46189.0405896,,,,,
AddValue,3,,,,,,,,,,,512554.2006018,,,,,
AddValue,4,,,,,,,,,,,2315959.355,,,,,
AddValue,5,,,,,,,,,,,-1629659.4882245024,,,,,
AddValue,6,,,,,,,,,,,2137123.062,,,,,
AddValue,7,,,,,,,,,,,333099.31544792,,,,,
AddValue,8,,,,,,,,,,,-271253.43,,,,,
AddValue,9,,,,,,,,,,,38858.45999999999,,,,,
AddValue,10,,,,,,,,,,,-131984.9,,,,,
AddValue,11,,,,,,,,,,,-4795.153017999999,,,,,
AddValue,12,,,,,,,,,,,-157890.131,,,,,
AddValue,13,,,,,,,,,,,-217104.596932,,,,,
AddValue,14,,,,,,,,,,,-254816.22199999998,,,,,
AddValue,15,,,,,,,,,,,39635.18002599999,,,,,
AddValue,16,,,,,,,,,,,134797.31,,,,,
AddValue,17,,,,,,,,,,,-35337.01139999999,,,,,
AddValue,18,,,,,,,,,,,-39002.641467999994,,,,,
AddValue,19,,,,,,,,,,,-2863403.77,,,,,
AddValue,20,,,,,,,,,,,384216.87157200003,,,,,
AddValue,21,,,,,,,,,,,-37420.724459,,,,,
AddValue,22,,,,,,,,,,,162797.424,,,,,
AddValue,23,,,,,,,,,,,149096.4858,,,,,
AddValue,24,,,,,,,,,,,-207152.64,,,,,
AddValue,25,,,,,,,,,,,-108014.878,,,,,
AddValue,26,,,,,,,,,,,-40528.510866,,,,,
AddValue,27,,,,,,,,,,,-54820.802670000005,,,,,
AddValue,28,,,,,,,,,,,435223.89721799997,,,,,
AddValue,29,,,,,,,,,,,2663457.6999999997,,,,,
AddValue,30,,,,,,,,,,,-21989.951436000003,,,,,
AddValue,31,,,,,,,,,,,1730423.71436,,,,,
AddValue,32,,,,,,,,,,,3005416.71,,,,,
AddValue,33,,,,,,,,,,,-235666.53150599997,,,,,
AddValue,34,,,,,,,,,,,-30383.749999999993,,,,,
AddValue,35,,,,,,,,,,,-78530.45199999999,,,,,
AddValue,36,,,,,,,,,,,-23564.649725999974,,,,,
AddValue,37,,,,,,,,,,,-1421.6772099999998,,,,,
AddValue,38,,,,,,,,,,,12644.771022000132,,,,,
AddValue,39,,,,,,,,,,,-1016110.9332239999,,,,,
AddValue,40,,,,,,,,,,,416613.26006999996,,,,,
AddValue,41,,,,,,,,,,,324227.559204,,,,,
AddValue,42,,,,,,,,,,,-744549.587552,,,,,
AddValue,43,,,,,,,,,,,-83051.54735,,,,,
AddValue,44,,,,,,,,,,,1439863.8839999998,,,,,
AddValue,45,,,,,,,,,,,-68177.6244,,,,,
AddValue,46,,,,,,,,,,,-14249.152299999994,,,,,
AddValue,47,,,,,,,,,,,-123344.02267999998,,,,,
AddValue,48,,,,,,,,,,,-987333.184354,,,,,
AddValue,49,,,,,,,,,,,-151824.12965599995,,,,,
AddValue,50,,,,,,,,,,,-37104.150618,,,,,
AddValue,51,,,,,,,,,,,-19799.108303999998,,,,,
AddValue,52,,,,,,,,,,,12406.773402000006,,,,,
AddValue,53,,,,,,,,,,,-216581.32430199996,,,,,
AddValue,54,,,,,,,,,,,-24511.849999999995,,,,,
AddValue,55,,,,,,,,,,,181867.12,,,,,
AddValue,56,,,,,,,,,,,-221583.40105,,,,,
AddValue,57,,,,,,,,,,,501563.6064,,,,,
AddValue,58,,,,,,,,,,,0.0,,,,,
AddValue,59,,,,,,,,,,,-102387.86219999997,,,,,
AddValue,60,,,,,,,,,,,245605.48559999996,,,,,
AddValue,61,,,,,,,,,,,-359674.113192,,,,,
AddValue,62,,,,,,,,,,,22028.90399999998,,,,,
AddValue,63,,,,,,,,,,,18230.5816041,,,,,
AddValue,64,,,,,,,,,,,186327.71573999996,,,,,
AddValue,65,,,,,,,,,,,34466.63699999999,,,,,
AddValue,66,,,,,,,,,,,-99945.58463999999,,,,,
AddValue,67,,,,,,,,,,,165629.8919,,,,,
AddValue,68,,,,,,,,,,,-68146.55862000001,,,,,
AddValue,69,,,,,,,,,,,-153746.70479999998,,,,,
AddValue,70,,,,,,,,,,,-332863.19999999995,,,,,
AddValue,71,,,,,,,,,,,38954.089,,,,,
AddValue,72,,,,,,,,,,,-141324.7008,,,,,
AddValue,73,,,,,,,,,,,21708.76359999999,,,,,
AddValue,74,,,,,,,,,,,24927.564000000006,,,,,
AddValue,75,,,,,,,,,,,-162300.88799999998,,,,,
AddValue,76,,,,,,,,,,,-98405.18999999999,,,,,
AddValue,77,,,,,,,,,,,8911.318350000001,,,,,
AddValue,78,,,,,,,,,,,-111486.11219999999,,,,,
AddValue,79,,,,,,,,,,,-252395.89226639998,,,,,
AddValue,80,,,,,,,,,,,-49945.8702,,,,,
AddValue,81,,,,,,,,,,,59084.34673999999,,,,,
AddValue,82,,,,,,,,,,,-69502.64799999999,,,,,
AddValue,83,,,,,,,,,,,-17214.642,,,,,
AddValue,84,,,,,,,,,,,-96809.0508,,,,,
AddValue,85,,,,,,,,,,,154649.9878,,,,,
AddValue,86,,,,,,,,,,,-54116.337600000006,,,,,
AddValue,87,,,,,,,,,,,77852.31599999999,,,,,
AddValue,88,,,,,,,,,,,-82049.7762,,,,,
AddValue,89,,,,,,,,,,,-81073.9245,,,,,
AddValue,90,,,,,,,,,,,209563.338,,,,,
AddValue,91,,,,,,,,,,,57111.906,,,,,
AddValue,92,,,,,,,,,,,357595.13532000006,,,,,
AddValue,93,,,,,,,,,,,-362810.86199999996,,,,,
AddValue,94,,,,,,,,,,,-214891.13999999998,,,,,
Tot_Paid,1,,,,,,,,,,,-2822972.3041859996,,,,,
Tot_Paid,2,,,,,,,,,,,-330659.2586304468,,,,,
Tot_Paid,3,,,,,,,,,,,-625984.3745000982,,,,,
Tot_Paid,4,,,,,,,,,,,-4610870.394372,,,,,
Tot_Paid,5,,,,,,,,,,,-2960097.3359710025,,,,,
Tot_Paid,6,,,,,,,,,,,-8800009.1901,,,,,
Tot_Paid,7,,,,,,,,,,,-655924.8328040593,,,,,
Tot_Paid,8,,,,,,,,,,,-765919.8273599999,,,,,
Tot_Paid,9,,,,,,,,,,,-114060.08718,,,,,
Tot_Paid,10,,,,,,,,,,,-159408.387,,,,,
Tot_Paid,11,,,,,,,,,,,-359454.919176,,,,,
Tot_Paid,12,,,,,,,,,,,-947324.5064099999,,,,,
Tot_Paid,13,,,,,,,,,,,-1092655.9181879999,,,,,
Tot_Paid,14,,,,,,,,,,,-777530.8376999999,,,,,
Tot_Paid,15,,,,,,,,,,,-560986.301952,,,,,
Tot_Paid,16,,,,,,,,,,,-872234.5207392,,,,,
Tot_Paid,17,,,,,,,,,,,-922356.45783,,,,,
Tot_Paid,18,,,,,,,,,,,-362301.78884219995,,,,,
Tot_Paid,19,,,,,,,,,,,-4189873.4208,,,,,
Tot_Paid,20,,,,,,,,,,,-624213.2769159509,,,,,
Tot_Paid,21,,,,,,,,,,,-258479.54402399997,,,,,
Tot_Paid,22,,,,,,,,,,,-979493.7114431999,,,,,
Tot_Paid,23,,,,,,,,,,,-813296.8802592,,,,,
Tot_Paid,24,,,,,,,,,,,-2111051.4801479997,,,,,
Tot_Paid,25,,,,,,,,,,,-1322475.2288459998,,,,,
Tot_Paid,26,,,,,,,,,,,-112339.94280264,,,,,
Tot_Paid,27,,,,,,,,,,,-119882.48616,,,,,
Tot_Paid,28,,,,,,,,,,,-1368303.332922,,,,,
Tot_Paid,29,,,,,,,,,,,-4231724.15052,,,,,
Tot_Paid,30,,,,,,,,,,,-1801688.3037612,,,,,
Tot_Paid,31,,,,,,,,,,,-3011519.335193999,,,,,
Tot_Paid,32,,,,,,,,,,,-7482234.450834,,,,,
Tot_Paid,33,,,,,,,,,,,-313556.69084975997,,,,,
Tot_Paid,34,,,,,,,,,,,-462036.78036,,,,,
Tot_Paid,35,,,,,,,,,,,-346908.302568,,,,,
Tot_Paid,36,,,,,,,,,,,-369601.231176,,,,,
Tot_Paid,37,,,,,,,,,,,-28704.561319799996,,,,,
Tot_Paid,38,,,,,,,,,,,-669899.7325259999,,,,,
Tot_Paid,39,,,,,,,,,,,-2839186.902816,,,,,
Tot_Paid,40,,,,,,,,,,,-2387061.46512,,,,,
Tot_Paid,41,,,,,,,,,,,-652880.1463559999,,,,,
Tot_Paid,42,,,,,,,,,,,-961944.690312,,,,,
Tot_Paid,43,,,,,,,,,,,-492264.31814999995,,,,,
Tot_Paid,44,,,,,,,,,,,-1518825.2831028,,,,,
Tot_Paid,45,,,,,,,,,,,-578225.5021376999,,,,,
Tot_Paid,46,,,,,,,,,,,-67460.4423,,,,,
Tot_Paid,47,,,,,,,,,,,-570634.70274,,,,,
Tot_Paid,48,,,,,,,,,,,-4269908.863313999,,,,,
Tot_Paid,49,,,,,,,,,,,-354112.2542699999,,,,,
Tot_Paid,50,,,,,,,,,,,-187354.513503,,,,,
Tot_Paid,51,,,,,,,,,,,-679475.75562,,,,,
Tot_Paid,52,,,,,,,,,,,-274046.00185799995,,,,,
Tot_Paid,53,,,,,,,,,,,-640084.7015463924,,,,,
Tot_Paid,54,,,,,,,,,,,-129595.15862099998,,,,,
Tot_Paid,55,,,,,,,,,,,-974386.6354799999,,,,,
Tot_Paid,56,,,,,,,,,,,-735373.0116,,,,,
Tot_Paid,57,,,,,,,,,,,-763196.96628,,,,,
Tot_Paid,58,,,,,,,,,,,0.0,,,,,
Tot_Paid,59,,,,,,,,,,,-1440560.9455199998,,,,,
Tot_Paid,60,,,,,,,,,,,-696125.28213,,,,,
Tot_Paid,61,,,,,,,,,,,-1917810.8775,,,,,
Tot_Paid,62,,,,,,,,,,,-1636150.7332098,,,,,
Tot_Paid,63,,,,,,,,,,,-91981.9644219,,,,,
Tot_Paid,64,,,,,,,,,,,-847257.4166760001,,,,,
Tot_Paid,65,,,,,,,,,,,-2139391.8530334,,,,,
Tot_Paid,66,,,,,,,,,,,-1767424.9781339997,,,,,
Tot_Paid,67,,,,,,,,,,,-618847.7515919999,,,,,
Tot_Paid,68,,,,,,,,,,,-702604.1334599999,,,,,
Tot_Paid,69,,,,,,,,,,,-1042090.5591899998,,,,,
Tot_Paid,70,,,,,,,,,,,-627948.4319999999,,,,,
Tot_Paid,71,,,,,,,,,,,-780026.0243615999,,,,,
Tot_Paid,72,,,,,,,,,,,-689782.33323,,,,,
Tot_Paid,73,,,,,,,,,,,-956131.6596263999,,,,,
Tot_Paid,74,,,,,,,,,,,-395617.9281714,,,,,
Tot_Paid,75,,,,,,,,,,,-645904.9979999999,,,,,
Tot_Paid,76,,,,,,,,,,,-489498.816492,,,,,
Tot_Paid,77,,,,,,,,,,,-824739.1610399999,,,,,
Tot_Paid,78,,,,,,,,,,,-522898.400214,,,,,
Tot_Paid,79,,,,,,,,,,,-337263.45098399994,,,,,
Tot_Paid,80,,,,,,,,,,,-635995.580328,,,,,
Tot_Paid,81,,,,,,,,,,,-1523594.3936345999,,,,,
Tot_Paid,82,,,,,,,,,,,-200866.618872,,,,,
Tot_Paid,83,,,,,,,,,,,-573443.91284526,,,,,
Tot_Paid,84,,,,,,,,,,,-258836.02847999998,,,,,
Tot_Paid,85,,,,,,,,,,,-577404.1837476,,,,,
Tot_Paid,86,,,,,,,,,,,-238482.99782999998,,,,,
Tot_Paid,87,,,,,,,,,,,-253336.968,,,,,
Tot_Paid,88,,,,,,,,,,,-331967.908278,,,,,
Tot_Paid,89,,,,,,,,,,,-760788.82134,,,,,
Tot_Paid,90,,,,,,,,,,,-1260452.0788452,,,,,
Tot_Paid,91,,,,,,,,,,,-99107.01,,,,,
Tot_Paid,92,,,,,,,,,,,-412784.45639999997,,,,,
Tot_Paid,93,,,,,,,,,,,-362810.86199999996,,,,,
Tot_Paid,94,,,,,,,,,,,-952748.2606013999,,,,,
S_Income,1,,,,,,,,,,,1269884.1793389998,,,,,
S_Income,2,,,,,,,,,,,299437.3025406,,,,,
S_Income,3,,,,,,,,,,,280867.84,,,,,
S_Income,4,,,,,,,,,,,2111045.9726,,,,,
S_Income,5,,,,,,,,,,,0.0,,,,,
S_Income,6,,,,,,,,,,,7900651.867513999,,,,,
S_Income,7,,,,,,,,,,,393742.8260124,,,,,
S_Income,8,,,,,,,,,,,914743.746472,,,,,
S_Income,9,,,,,,,,,,,69150.22573899999,,,,,
S_Income,10,,,,,,,,,,,0.0,,,,,
S_Income,11,,,,,,,,,,,398959.43846379995,,,,,
S_Income,12,,,,,,,,,,,1039885.9485799999,,,,,
S_Income,13,,,,,,,,,,,1042580.0406809999,,,,,
S_Income,14,,,,,,,,,,,262216.45999999996,,,,,
S_Income,15,,,,,,,,,,,466617.6395792,,,,,
S_Income,16,,,,,,,,,,,664871.8269999999,,,,,
S_Income,17,,,,,,,,,,,937559.0201271999,,,,,
S_Income,18,,,,,,,,,,,263789.95823999995,,,,,
S_Income,19,,,,,,,,,,,5207441.8571,,,,,
S_Income,20,,,,,,,,,,,100438.18000000001,,,,,
S_Income,21,,,,,,,,,,,271502.064494,,,,,
S_Income,22,,,,,,,,,,,888708.9653567999,,,,,
S_Income,23,,,,,,,,,,,624484.1087999999,,,,,
S_Income,24,,,,,,,,,,,2729067.68453154,,,,,
S_Income,25,,,,,,,,,,,1363616.9239179997,,,,,
S_Income,26,,,,,,,,,,,95769.98055783998,,,,,
S_Income,27,,,,,,,,,,,133913.41749999998,,,,,
S_Income,28,,,,,,,,,,,694402.8461999999,,,,,
S_Income,29,,,,,,,,,,,3203859.0120240003,,,,,
S_Income,30,,,,,,,,,,,1614681.0495735998,,,,,
S_Income,31,,,,,,,,,,,2807785.347988,,,,,
S_Income,32,,,,,,,,,,,4248439.343392,,,,,
S_Income,33,,,,,,,,,,,0.0,,,,,
S_Income,34,,,,,,,,,,,515408.59441,,,,,
S_Income,35,,,,,,,,,,,340867.494244,,,,,
S_Income,36,,,,,,,,,,,117581.49119999999,,,,,
S_Income,37,,,,,,,,,,,14083.268052,,,,,
S_Income,38,,,,,,,,,,,682598.9164199999,,,,,
S_Income,39,,,,,,,,,,,2864261.2204475002,,,,,
S_Income,40,,,,,,,,,,,1510292.1791449997,,,,,
S_Income,41,,,,,,,,,,,388194.343672,,,,,
S_Income,42,,,,,,,,,,,102658.19282026,,,,,
S_Income,43,,,,,,,,,,,573115.4754039999,,,,,
S_Income,44,,,,,,,,,,,1129047.3247,,,,,
S_Income,45,,,,,,,,,,,286796.2055693,,,,,
S_Income,46,,,,,,,,,,,22982.93859,,,,,
S_Income,47,,,,,,,,,,,616100.233698,,,,,
S_Income,48,,,,,,,,,,,4361009.278603999,,,,,
S_Income,49,,,,,,,,,,,283555.00376163993,,,,,
S_Income,50,,,,,,,,,,,128930.80605999999,,,,,
S_Income,51,,,,,,,,,,,699336.0663920001,,,,,
S_Income,52,,,,,,,,,,,140618.13978,,,,,
S_Income,53,,,,,,,,,,,0.0,,,,,
S_Income,54,,,,,,,,,,,115967.1993,,,,,
S_Income,55,,,,,,,,,,,473637.73574959993,,,,,
S_Income,56,,,,,,,,,,,749472.1776990001,,,,,
S_Income,57,,,,,,,,,,,410458.60369719996,,,,,
S_Income,58,,,,,,,,,,,0.0,,,,,
S_Income,59,,,,,,,,,,,1421299.23895,,,,,
S_Income,60,,,,,,,,,,,544246.3707399999,,,,,
S_Income,61,,,,,,,,,,,1945281.7231359999,,,,,
S_Income,62,,,,,,,,,,,1429437.1153159998,,,,,
S_Income,63,,,,,,,,,,,74629.29801599999,,,,,
S_Income,64,,,,,,,,,,,750274.3017399999,,,,,
S_Income,65,,,,,,,,,,,1957090.99898,,,,,
S_Income,66,,,,,,,,,,,1957055.5394152,,,,,
S_Income,67,,,,,,,,,,,234553.571,,,,,
S_Income,68,,,,,,,,,,,602441.7882279999,,,,,
S_Income,69,,,,,,,,,,,1098865.736389,,,,,
S_Income,70,,,,,,,,,,,801745.029,,,,,
S_Income,71,,,,,,,,,,,611970.947828,,,,,
S_Income,72,,,,,,,,,,,243567.73308399998,,,,,
S_Income,73,,,,,,,,,,,911922.5207799999,,,,,
S_Income,74,,,,,,,,,,,315574.35982079996,,,,,
S_Income,75,,,,,,,,,,,629967.814,,,,,
S_Income,76,,,,,,,,,,,530320.0734999999,,,,,
S_Income,77,,,,,,,,,,,775071.3114499999,,,,,
S_Income,78,,,,,,,,,,,565984.7326645999,,,,,
S_Income,79,,,,,,,,,,,0.0,,,,,
S_Income,80,,,,,,,,,,,582837.502242,,,,,
S_Income,81,,,,,,,,,,,1375850.543592,,,,,
S_Income,82,,,,,,,,,,,61060.827999999994,,,,,
S_Income,83,,,,,,,,,,,583997.2679906,,,,,
S_Income,84,,,,,,,,,,,263443.262,,,,,
S_Income,85,,,,,,,,,,,340699.8712,,,,,
S_Income,86,,,,,,,,,,,285485.9735528,,,,,
S_Income,87,,,,,,,,,,,248502.30974,,,,,
S_Income,88,,,,,,,,,,,340024.13269999996,,,,,
S_Income,89,,,,,,,,,,,549735.9606,,,,,
S_Income,90,,,,,,,,,,,1247098.34195,,,,,
S_Income,91,,,,,,,,,,,0.0,,,,,
S_Income,92,,,,,,,,,,,0.0,,,,,
S_Income,93,,,,,,,,,,,439873.348,,,,,
S_Income,94,,,,,,,,,,,1085411.134544,,,,,
GLM_EfCost,1,,,,,,,,,,,0.6685287123544809,,,,,
GLM_EfCost,2,,,,,,,,,,,3.310984047273399,,,,,
GLM_EfCost,3,,,,,,,,,,,0.9500276163668089,,,,,
GLM_EfCost,4,,,,,,,,,,,0.3482269646697597,,,,,
GLM_EfCost,5,,,,,,,,,,,-0.5822850941506631,,,,,
GLM_EfCost,6,,,,,,,,,,,1.8682854394329227,,,,,
GLM_EfCost,7,,,,,,,,,,,0.3466479699049742,,,,,
GLM_EfCost,8,,,,,,,,,,,1.0,,,,,
GLM_EfCost,9,,,,,,,,,,,0.461978372973979,,,,,
GLM_EfCost,10,,,,,,,,,,,-0.8279356530970983,,,,,
GLM_EfCost,11,,,,,,,,,,,1.0031459997683148,,,,,
GLM_EfCost,12,,,,,,,,,,,1.4469359826807895,,,,,
GLM_EfCost,13,,,,,,,,,,,-0.998430081070691,,,,,
GLM_EfCost,14,,,,,,,,,,,-0.6882365174496858,,,,,
GLM_EfCost,15,,,,,,,,,,,0.05206232823128451,,,,,
GLM_EfCost,16,,,,,,,,,,,-0.34873550509596596,,,,,
GLM_EfCost,17,,,,,,,,,,,3.9570227570071963,,,,,
GLM_EfCost,18,,,,,,,,,,,-0.4996386961983916,,,,,
GLM_EfCost,19,,,,,,,,,,,1.1938154065461357,,,,,
GLM_EfCost,20,,,,,,,,,,,-0.08054165536381042,,,,,
GLM_EfCost,21,,,,,,,,,,,1.0058603555870165,,,,,
GLM_EfCost,22,,,,,,,,,,,2.2636897515406096,,,,,
GLM_EfCost,23,,,,,,,,,,,-0.12698010560361273,,,,,
GLM_EfCost,24,,,,,,,,,,,1.9358664807841477,,,,,
GLM_EfCost,25,,,,,,,,,,,2.700580379791306,,,,,
GLM_EfCost,26,,,,,,,,,,,-1.0,,,,,
GLM_EfCost,27,,,,,,,,,,,1.0053069382339377,,,,,
GLM_EfCost,28,,,,,,,,,,,-0.31693171756100386,,,,,
GLM_EfCost,29,,,,,,,,,,,2.610712573599402,,,,,
GLM_EfCost,30,,,,,,,,,,,0.5077919264647255,,,,,
